AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",551.329,826.993469238,0106000000010000000103000000010000000A000000B32F1DA0F129594022A7E3A34145E9BFBA9ABE21F229594051B338C59245E9BF95A33B8EF22959400AB0C575D245E9BF86335D04F329594014964F9C1F46E9BF60A93FCCF32959407099E7029B46E9BFF7795A40F52959405A23DB988347E9BFF8E64BF9F3295940F3B399DF1C48E9BF60618DA7EF29594047BC51826A45E9BF85E1E4F3F0295940AD8010A5D444E9BFB32F1DA0F129594022A7E3A34145E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",36.5123,54.7684478760,010600000001000000010300000001000000060000008B14C8A1F7295940247A92C06246E9BFB5564489F6295940363660A6E046E9BF97D42E3EF52959400FBB40C70046E9BFCCF1CC0EF52959402B4B5AE3E045E9BF67E85F55F629594073A210288746E9BF8B14C8A1F7295940247A92C06246E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",65.7684,98.6526031494,01060000000100000001030000000100000006000000CE81C693062A5940A932831F2046E9BF43D876EA052A5940B870F9F54046E9BFD0F78FC4052A5940CEDD43094746E9BF2BA5F949052A59401D3EC8D37345E9BF1369BC11062A5940E0E9C1FB5245E9BFCE81C693062A5940A932831F2046E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",67.0372,100.555801392,01060000000100000001030000000100000006000000D0F78FC4052A5940CEDD43094746E9BFA3E1544C052A5940067563E25846E9BF9410CAF3042A59405ED5CACB6546E9BFCFF98279042A594009C5F4119145E9BF2BA5F949052A59401D3EC8D37345E9BFD0F78FC4052A5940CEDD43094746E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",72.5999,108.899848938,010600000001000000010300000001000000060000009410CAF3042A59405ED5CACB6546E9BF6C24A483042A59407228ADF37C46E9BF04552C13042A594022EC838A8846E9BF98A4DE9D032A59408353B86AB745E9BFCFF98279042A594009C5F4119145E9BF9410CAF3042A59405ED5CACB6546E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",70.8859,106.328853607,0106000000010000000103000000010000000600000004552C13042A594022EC838A8846E9BFC7429BBF032A594092E7D6C29A46E9BF49835A35032A59405504A379AB46E9BFC54728C3022A594006EE388ADA45E9BF98A4DE9D032A59408353B86AB745E9BF04552C13042A594022EC838A8846E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",47.301,70.9514980316,0106000000010000000103000000010000000600000049835A35032A59405504A379AB46E9BF31C75C9E022A594063245754BD46E9BFA8E9C531022A5940C3B29537FE45E9BF629EDB2B022A5940DFDD9C6DEF45E9BFC54728C3022A594006EE388ADA45E9BF49835A35032A59405504A379AB46E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",37.1522,55.7282981873,0106000000010000000103000000010000000500000031C75C9E022A594063245754BD46E9BFBB9FCF1C022A5940C718A720D046E9BF2B0C17B2012A5940052D6F221646E9BFA8E9C531022A5940C3B29537FE45E9BF31C75C9E022A594063245754BD46E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",43.0254,64.5380973816,01060000000100000001030000000100000006000000BB9FCF1C022A5940C718A720D046E9BF49E513D0012A5940F6FC7E80DF46E9BF3A231B8B012A59409C02B819E746E9BF13117216012A5940AC15EF473146E9BF2B0C17B2012A5940052D6F221646E9BFBB9FCF1C022A5940C718A720D046E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",43.6028,65.4041976929,010600000001000000010300000001000000060000003A231B8B012A59409C02B819E746E9BFDBE3B127012A5940086A5C99FB46E9BF5F9AA3F1002A5940715252780547E9BF3FE35281002A594059FAF7944946E9BF13117216012A5940AC15EF473146E9BF3A231B8B012A59409C02B819E746E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",44.2687,66.4030494690,010600000001000000010300000001000000060000005F9AA3F1002A5940715252780547E9BFE16C9F7F002A59409CC635B21747E9BFED5EB550002A5940F2B6757F1B47E9BF5BE782ECFF2959408F0C1C2D6046E9BF3FE35281002A594059FAF7944946E9BF5F9AA3F1002A5940715252780547E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",36.8245,55.2367515564,01060000000100000001030000000100000005000000ED5EB550002A5940F2B6757F1B47E9BF76D289CEFF295940F0638FB53147E9BF4F3B236DFF2959406AC010637646E9BF5BE782ECFF2959408F0C1C2D6046E9BFED5EB550002A5940F2B6757F1B47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",39.7902,59.6852989197,0106000000010000000103000000010000000600000076D289CEFF295940F0638FB53147E9BF3642E089FF295940D293E3993747E9BF5D44583AFF29594072C874144547E9BF2E1644E2FE295940FA5CA6838A46E9BF4F3B236DFF2959406AC010637646E9BF76D289CEFF295940F0638FB53147E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",44.9937,67.4905471802,010600000001000000010300000001000000050000005D44583AFF29594072C874144547E9BF62C7639EFE29594025DA836A6047E9BFE52F6840FE2959408D8F6248A546E9BF2E1644E2FE295940FA5CA6838A46E9BF5D44583AFF29594072C874144547E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",40.9714,61.4571018219,0106000000010000000103000000010000000500000062C7639EFE29594025DA836A6047E9BF91FFD00AFE29594045150B457247E9BF090149ABFD2959400B866B95BD46E9BFE52F6840FE2959408D8F6248A546E9BF62C7639EFE29594025DA836A6047E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",42.6498,63.9746990204,0106000000010000000103000000010000000600000091FFD00AFE29594045150B457247E9BFA807AB9AFD29594063D8623C8947E9BF5CEDF771FD2959402E54F19A8D47E9BFE55C0E13FD2959401D9A12B2D546E9BF090149ABFD2959400B866B95BD46E9BF91FFD00AFE29594045150B457247E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",51.3779,77.0668487549,010600000001000000010300000001000000050000005CEDF771FD2959402E54F19A8D47E9BF378B6EB9FC295940ED1A05B0AD47E9BFE1DD3E5EFC295940990E49BEF246E9BFE55C0E13FD2959401D9A12B2D546E9BF5CEDF771FD2959402E54F19A8D47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",5.65856,8.48783969879,010600000001000000010300000001000000050000002448B1D9F92959406DC6DBB74246E9BFB504D1CBF9295940507C6D132646E9BF42B4FF5DFA295940770900111646E9BF0595166BFA2959405917B0732D46E9BF2448B1D9F92959406DC6DBB74246E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",7.57988,11.3698203564,010600000001000000010300000001000000060000002448B1D9F92959406DC6DBB74246E9BF4523CE7CF9295940FCF65EE35546E9BF0186545AF92959400E9001576746E9BF64F2413BF9295940C79356E83546E9BFB504D1CBF9295940507C6D132646E9BF2448B1D9F92959406DC6DBB74246E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",14.7359,22.1038498878,010600000001000000010300000001000000050000000186545AF92959400E9001576746E9BF83BBFDECF8295940FD0CD19C8E46E9BF79C71987F82959405C0F4AA34946E9BF64F2413BF9295940C79356E83546E9BF0186545AF92959400E9001576746E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",30.0535,45.0802488327,0106000000010000000103000000010000000600000083BBFDECF8295940FD0CD19C8E46E9BF35818558F82959404919EEC8CD46E9BFA25509C7F729594063A39B3A7246E9BF70EE90F8F7295940A4F9713F5946E9BF79C71987F82959405C0F4AA34946E9BF83BBFDECF8295940FD0CD19C8E46E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",27.0883,40.6324510574,0106000000010000000103000000010000000500000035818558F82959404919EEC8CD46E9BF7C6925DEF72959406F0A31200647E9BFD06FF84CF7295940D4A8F9DCA846E9BFA25509C7F729594063A39B3A7246E9BF35818558F82959404919EEC8CD46E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",136.896,205.343994141,01060000000100000001030000000100000005000000FE8E8CF9F6295940D932F6A17247E9BF9F7B50A8F4295940B48CB1C38B48E9BF866A1A13F4295940EAC13B3E3348E9BF3EA12270F62959404A3435F90D47E9BFFE8E8CF9F6295940D932F6A17247E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",122.478,183.716995239,010600000001000000010300000001000000050000006329EE79F72959402E620B9CBB47E9BF143B434AF52959405C09E9A0E148E9BF9F7B50A8F4295940B48CB1C38B48E9BFFE8E8CF9F6295940D932F6A17247E9BF6329EE79F72959402E620B9CBB47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",96.8417,145.262546539,01060000000100000001030000000100000005000000B22131EEF729594098E9B31F0248E9BF7C2228B1F5295940CAB4526C1F49E9BF143B434AF52959405C09E9A0E148E9BF6329EE79F72959402E620B9CBB47E9BFB22131EEF729594098E9B31F0248E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",100.275,150.412502289,010600000001000000010300000001000000060000005416A556F8295940AD3C018E4648E9BFC7CF8894F7295940F523E035B048E9BFF6B9CF36F6295940D188B2665D49E9BF7C2228B1F5295940CAB4526C1F49E9BFB22131EEF729594098E9B31F0248E9BF5416A556F8295940AD3C018E4648E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",56.4663,84.6994514465,0106000000010000000103000000010000000700000072B43201F7295940FF7D10758749E9BF4300B2C7F62959403B7186419049E9BF6F28CE72F6295940F93318247F49E9BFF6B9CF36F6295940D188B2665D49E9BFC7CF8894F7295940F523E035B048E9BF3A0C5CE5F7295940AC958633E348E9BF72B43201F7295940FF7D10758749E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",68.0633,102.094951630,01060000000100000001030000000100000006000000CBF27166F82959402A6636CB5049E9BF72B43201F7295940FF7D10758749E9BF3A0C5CE5F7295940AC958633E348E9BFC7CF8894F7295940F523E035B048E9BF5416A556F8295940AD3C018E4648E9BFCBF27166F82959402A6636CB5049E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",90.6908,136.036205292,010600000001000000010300000001000000050000000E54BC93F9295940BC9340B12249E9BFCBF27166F82959402A6636CB5049E9BF5416A556F8295940AD3C018E4648E9BF62A19820F9295940481AB13D3948E9BF0E54BC93F9295940BC9340B12249E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",54.615,81.9225025177,01060000000100000001030000000100000005000000E063B73CFA295940F8490CD60849E9BF0E54BC93F9295940BC9340B12249E9BF62A19820F9295940481AB13D3948E9BF9F79E2AEF9295940F2F622C92348E9BFE063B73CFA295940F8490CD60849E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",53.2948,79.9421997070,010600000001000000010300000001000000050000002C10A1D5FA29594089033F70F148E9BFE063B73CFA295940F8490CD60849E9BF9F79E2AEF9295940F2F622C92348E9BF01AA0144FA2959407BAA197C0B48E9BF2C10A1D5FA29594089033F70F148E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",86.5217,129.782546997,01060000000100000001030000000100000005000000C13AADC5FB295940E6FE41B5CC48E9BF2C10A1D5FA29594089033F70F148E9BF01AA0144FA2959407BAA197C0B48E9BF521F193EFB29594004F9C421E547E9BFC13AADC5FB295940E6FE41B5CC48E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",80.4063,120.609455109,01060000000100000001030000000100000006000000D4091118FE2959401F3832C27148E9BFA30EE431FD295940B1147EFA9448E9BF378B6EB9FC295940ED1A05B0AD47E9BF5CEDF771FD2959402E54F19A8D47E9BFA807AB9AFD29594063D8623C8947E9BFD4091118FE2959401F3832C27148E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",93.4915,140.237251282,0106000000010000000103000000010000000600000016140920FF295940A1862C5E4948E9BFD4091118FE2959401F3832C27148E9BFA807AB9AFD29594063D8623C8947E9BF91FFD00AFE29594045150B457247E9BF62C7639EFE29594025DA836A6047E9BF16140920FF295940A1862C5E4948E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",85.0339,127.550846100,010600000001000000010300000001000000060000001AAD170E002A594044C427F12448E9BF16140920FF295940A1862C5E4948E9BF62C7639EFE29594025DA836A6047E9BF5D44583AFF29594072C874144547E9BF3642E089FF295940D293E3993747E9BF1AAD170E002A594044C427F12448E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",86.494,129.741004944,0106000000010000000103000000010000000700000007DA5E01012A59403C609FB7FF47E9BF1AAD170E002A594044C427F12448E9BF3642E089FF295940D293E3993747E9BF76D289CEFF295940F0638FB53147E9BFED5EB550002A5940F2B6757F1B47E9BFE16C9F7F002A59409CC635B21747E9BF07DA5E01012A59403C609FB7FF47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",60.384,90.5759983063,01060000000100000001030000000100000006000000069CA7AD012A59406DB9035BE547E9BF07DA5E01012A59403C609FB7FF47E9BFE16C9F7F002A59409CC635B21747E9BF5F9AA3F1002A5940715252780547E9BFDBE3B127012A5940086A5C99FB46E9BF069CA7AD012A59406DB9035BE547E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",63.7375,95.6062488556,010600000001000000010300000001000000060000006F290F66022A59401E56A323C947E9BF069CA7AD012A59406DB9035BE547E9BFDBE3B127012A5940086A5C99FB46E9BF3A231B8B012A59409C02B819E746E9BF49E513D0012A5940F6FC7E80DF46E9BF6F290F66022A59401E56A323C947E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",71.5759,107.363845825,010600000001000000010300000001000000060000002CBBE920032A594043CE518CAC47E9BF6F290F66022A59401E56A323C947E9BF49E513D0012A5940F6FC7E80DF46E9BFBB9FCF1C022A5940C718A720D046E9BF31C75C9E022A594063245754BD46E9BF2CBBE920032A594043CE518CAC47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",53.9988,80.9981975555,01060000000100000001030000000100000005000000988D6BB9032A5940AB3268369547E9BF2CBBE920032A594043CE518CAC47E9BF31C75C9E022A594063245754BD46E9BF49835A35032A59405504A379AB46E9BF988D6BB9032A5940AB3268369547E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",49.5333,74.2999477386,01060000000100000001030000000100000005000000366ECE4A042A594020CD6DF77E47E9BF988D6BB9032A5940AB3268369547E9BF49835A35032A59405504A379AB46E9BFC7429BBF032A594092E7D6C29A46E9BF366ECE4A042A594020CD6DF77E47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",68.587,102.880496979,010600000001000000010300000001000000060000001D1B960B052A59400310F9776147E9BF366ECE4A042A594020CD6DF77E47E9BFC7429BBF032A594092E7D6C29A46E9BF04552C13042A594022EC838A8846E9BF6C24A483042A59407228ADF37C46E9BF1D1B960B052A59400310F9776147E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",74.5511,111.826652527,01060000000100000001030000000100000007000000AB4F31E0052A5940DF2A9D2B5D47E9BF01576F27052A594074331B355D47E9BF1D1B960B052A59400310F9776147E9BF6C24A483042A59407228ADF37C46E9BF9410CAF3042A59405ED5CACB6546E9BFA3E1544C052A5940067563E25846E9BFAB4F31E0052A5940DF2A9D2B5D47E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",68.7478,103.121704102,010600000001000000010300000001000000070000008D012B39062A5940D1D137A5B746E9BF9838A195062A5940ABBE4A225D47E9BFAB4F31E0052A5940DF2A9D2B5D47E9BFA3E1544C052A5940067563E25846E9BFD0F78FC4052A5940CEDD43094746E9BF43D876EA052A5940B870F9F54046E9BF8D012B39062A5940D1D137A5B746E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",31.9808,47.9712009430,01060000000100000001030000000100000005000000AB1258E4062A594002E2D3909746E9BF8D012B39062A5940D1D137A5B746E9BF43D876EA052A5940B870F9F54046E9BFCE81C693062A5940A932831F2046E9BFAB1258E4062A594002E2D3909746E9BF
AC,42,7455000,7310451.98872498,"Dominan daerah pusat perniagaan pinggir jalan utama, jalan akses jalan aspal dengan lebar 8 meter. Blok dalam zona ini jl. kh. ahmad dahlan, jl. jend. sudirman dan pertokoan bundo kanduang.",46.0674,69.1011028290,01060000000100000001030000000100000008000000A5C1A8EB062A5940FA2FDF1D5D47E9BF9838A195062A5940ABBE4A225D47E9BF8D012B39062A5940D1D137A5B746E9BFAB1258E4062A594002E2D3909746E9BFE421BA37072A5940745109C32547E9BF1B56D831072A594099D9D7E04047E9BFC362B401072A5940483B51BA5947E9BFA5C1A8EB062A5940FA2FDF1D5D47E9BF
